Id Sankce,ID kontroly,Vyse pokuty,Zakon
57664,211208100015101,1000,zak. 634/1992
57665,211208030006701,1000,zak. 634/1992
57666,211208060152001,1000,zak. 634/1992
57667,211208080152001,1000,zak. 634/1992
57668,211208080015101,1000,zak. 634/1992
57669,211208020006701,1000,zak. 634/1992
57670,301208130009001,1000,zak. 634/1992
57671,241208060405901,1000,zak. 64/1986
57672,211207280019903,1000,zak. 634/1992
57673,211208020019901,500,zak. 64/1986
57674,211208060019901,500,zak. 64/1986
57675,211208070019901,500,zak. 64/1986
57676,211208100150701,1000,zak. 64/1986
57677,241203010401601,15000,zak. 634/1992
57679,211208090152002,500,zak. 64/1986
57680,211207250019901,1000,zak. 634/1992
57681,301206050703201,2000,zak. 22/1997
57682,211208080104401,1000,zak. 634/1992
57683,101206210904701,1000,zak. 22/1997
57684,101111110152801,30000,zak. 634/1992
57686,101111210052801,10000,zak. 634/1992
57687,401207110013002,2000,zak. 634/1992
57688,241208020401101,1000,zak. 634/1992
57689,401208100558101,1000,zak. 634/1992
57690,101110170015702,50000,zak. 552/1991
57693,401208100555602,1000,zak. 22/1997
57694,271207030006301,1000,zak. 634/1992
57695,401208090602501,1000,zak. 634/1992
57696,401208090557102,1000,zak. 634/1992
57697,401208080602501,2000,zak. 634/1992
57698,101203060052602,15000,zak. 552/1991
57699,101208090912703,500,zak. 64/1986
57700,311208020602002,2000,zak. 634/1992
57701,101202270052601,15000,zak. 552/1991
57702,401208100557101,1000,zak. 64/1986
57703,101111210052601,8000,zak. 634/1992
57704,271208060506701,1500,zak. 22/1997
57705,271208110019601,2000,zak. 634/1992
57706,101206200911902,10000,zak. 634/1992
57707,401208020030301,1000,zak. 634/1992
57708,401208030030301,2000,zak. 634/1992
57709,401208080030301,1000,zak. 634/1992
57710,311205170600201,1000,zak. 634/1992
57711,311205280605701,2000,zak. 64/1986
57712,311202220602901,5000,zak. 22/1997
57713,311206120602901,30000,zak. 634/1992
57715,401207300552402,2000,zak. 634/1992
57716,311208090600201,1000,zak. 64/1986
57717,271207030006302,1000,zak. 634/1992
57718,271206080504901,1000,zak. 22/1997
57719,271206250504901,3000,zak. 22/1997
57720,271207260006301,1000,zak. 634/1992
57721,211208140010301,1000,zak. 634/1992
57722,311208020605701,1000,zak. 64/1986
57723,241208030402801,1500,zak. 634/1992
57724,311208100604301,1000,zak. 634/1992
57725,101208140052601,1000,zak. 634/1992
57726,241208130402801,500,zak. 634/1992
57727,311208090604301,1000,zak. 634/1992
57728,311208080604302,1000,zak. 22/1997
57729,311208030604301,1000,zak. 634/1992
57730,311208070604301,1000,zak. 22/1997
57731,311208020604301,1000,zak. 634/1992
57732,101208140013401,1000,zak. 634/1992
57733,101208140013403,1000,zak. 634/1992
57734,221203200252202,10000,zak. 634/1992
57735,101111110911201,10000,zak. 634/1992
57736,401208070013001,1000,zak. 22/1997
57737,311208100605101,1000,zak. 634/1992
57738,401208080013001,1000,zak. 22/1997
57739,401208080013001,1000,zak. 64/1986
57740,101111230950501,15000,zak. 634/1992
57741,101110100019801,15000,zak. 634/1992
57742,101112060911901,50000,zak. 634/1992
57746,211207260105301,3000,zak. 634/1992
57747,211208010105301,1000,zak. 634/1992
57748,241208150402801,1000,zak. 64/1986
57749,101111039021302,5000,zak. 634/1992
57750,301206200704401,4000,zak. 22/1997
57752,301205280703201,3000,zak. 22/1997
57754,301207130701801,2000,zak. 22/1997
57755,301208010013801,3000,zak. 634/1992
57756,301207190702102,3000,zak. 22/1997
57757,311208090014601,1000,zak. 64/1986
57758,301205220703202,10000,zak. 552/1991
57759,301207260012801,1000,zak. 634/1992
57760,301207250006401,2000,zak. 634/1992
57761,301206280807101,2500,zak. 634/1992
57762,301207260009601,5000,zak. 634/1992
57763,301207240006401,2000,zak. 634/1992
57764,301205310704101,2000,zak. 634/1992
57765,301207110704401,2000,zak. 634/1992
57766,301208090808101,1000,zak. 634/1992
57767,211208150027301,1000,zak. 64/1986
57768,311208070024701,1000,zak. 64/1986
57769,311208080024701,1000,zak. 64/1986
57770,311208090024701,1000,zak. 634/1992
57771,311208070604501,1000,zak. 64/1986
57772,401206050557301,3000,zak. 102/2001
57773,401205300013001,2000,zak. 22/1997
57774,401206050013002,4000,zak. 22/1997
57775,401206050013002,2000,zak. 634/1992
57776,401205250803701,2000,zak. 634/1992
57777,311208010014601,1000,zak. 634/1992
57778,401206060558103,2000,zak. 634/1992
57779,401206040557801,3000,zak. 634/1992
57780,401206200004501,2000,zak. 64/1986
57781,401206280602502,1000,zak. 64/1986
57782,401205280558401,5000,zak. 634/1992
57783,401206120013001,10000,zak. 353/2003
57784,401206070557302,2000,zak. 22/1997
57785,401208080557602,2000,zak. 634/1992
57786,311208030014601,1000,zak. 64/1986
57787,311208100605801,1000,zak. 64/1986
57788,251208140009801,2000,zak. 634/1992
57790,401206040556604,5000,zak. 634/1992
57791,401206260555101,5000,zak. 634/1992
57792,401206270557303,2000,zak. 634/1992
57793,401206240557302,2000,zak. 634/1992
57794,401205150013001,5000,zak. 353/2003
57797,401205310558401,3000,zak. 634/1992
57798,401206140602502,1000,zak. 22/1997
57799,401206140602502,2000,zak. 634/1992
57800,401207250803702,2000,zak. 634/1992
57801,401207190557301,6000,zak. 634/1992
57802,401207100557803,2000,zak. 634/1992
57803,101111150912702,15000,zak. 634/1992
57804,101202220009402,10000,zak. 22/1997
57805,101202200009401,10000,zak. 22/1997
57806,401206120013003,2000,zak. 634/1992
57808,241205240405301,5000,zak. 634/1992
57809,101206220912701,2000,zak. 634/1992
57810,241206050405301,10000,zak. 634/1992
57811,241205090405301,5000,zak. 634/1992
57812,101202010910902,1000,zak. 634/1992
57813,101112200912402,3000,zak. 634/1992
57814,241208160402801,1000,zak. 634/1992
57815,241208150405601,1000,zak. 22/1997
57816,301206130805502,180000,zak. 311/2006
57818,101208160958201,1000,zak. 634/1992
57819,101208160912102,1000,zak. 64/1986
57820,301206140704401,3500,zak. 22/1997
57821,101208090912702,2000,zak. 634/1992
57822,241208140401601,2000,zak. 634/1992
57823,241207260406001,500,zak. 64/1986
57824,241208150028003,3000,zak. 102/2001
57825,241208010405902,1000,zak. 634/1992
57826,241208150406001,3000,zak. 102/2001
57827,241208160405901,2000,zak. 634/1992
57828,101208160912703,1000,zak. 634/1992
57829,241208160405902,1000,zak. 634/1992
57830,241208160403801,3000,zak. 634/1992
57831,241207020403801,3000,zak. 634/1992
57832,241208160405301,500,zak. 64/1986
57833,101208090911202,1000,zak. 634/1992
57834,241207270027901,4000,zak. 634/1992
57835,241208010027901,1000,zak. 634/1992
57836,241207220400602,1000,zak. 634/1992
57837,241208150400901,1000,zak. 64/1986
57838,240708020401101,1000,zak. 634/1992
57839,241208060400901,2000,zak. 634/1992
57840,101112100952801,15000,zak. 634/1992
57841,101111232036701,20000,zak. 634/1992
57842,101112230904701,10000,zak. 634/1992
57843,101208090911203,1000,zak. 22/1997
57844,101206188808801,1000,zak. 22/1997
57845,101206198808802,1000,zak. 22/1997
57846,241208150405401,1000,zak. 634/1992
57847,241207220401102,1000,zak. 634/1992
57848,241207180401101,1000,zak. 634/1992
57849,241207110028001,1000,zak. 64/1986
57850,241208090401102,1000,zak. 634/1992
57851,211208170105301,1000,zak. 634/1992
57852,211208160105301,2000,zak. 634/1992
57853,241208030401401,2000,zak. 634/1992
57854,251208160331501,1000,zak. 634/1992
57855,251208170331501,500,zak. 634/1992
57856,101112130052802,4000,zak. 634/1992
57857,301208140704101,1000,zak. 634/1992
57858,241208150401401,1000,zak. 634/1992
57859,211208160027301,3000,zak. 634/1992
57860,301208160704101,1000,zak. 634/1992
57861,211208170010301,1000,zak. 634/1992
57862,301208170704101,1000,zak. 634/1992
57863,211207270154202,1000,zak. 634/1992
57864,211208160030402,1000,zak. 634/1992
57865,211208160104401,1000,zak. 634/1992
57866,301208070702101,1000,zak. 64/1986
57867,211208170030401,1000,zak. 634/1992
57868,301208140809201,1000,zak. 634/1992
57869,301208140702101,1000,zak. 634/1992
57870,211208060104401,1000,zak. 634/1992
57871,301208160702101,1000,zak. 634/1992
57872,221208180205701,1000,zak. 634/1992
57873,401208170550302,1000,zak. 64/1986
57874,211208170104401,500,zak. 64/1986
57875,211208170306401,1000,zak. 634/1992
57876,211208140104401,1000,zak. 64/1986
57877,301208179808901,1000,zak. 634/1992
57878,221208170020801,2000,zak. 634/1992
57879,211208160006701,1000,zak. 634/1992
57880,211208150006701,2000,zak. 634/1992
57881,211208090019901,1000,zak. 634/1992
57882,301208150702801,2000,zak. 634/1992
57883,241206280401101,2000,zak. 634/1992
57884,301208160702801,1000,zak. 64/1986
57885,311206220600201,4000,zak. 634/1992
57886,311206210605101,5000,zak. 22/1997
57887,311206040604101,1000,zak. 634/1992
57888,311206190602002,2000,zak. 634/1992
57889,241208110401102,1000,zak. 634/1992
57890,311204260604701,5000,zak. 634/1992
57891,311206140014601,1000,zak. 634/1992
57892,301208160807101,1000,zak. 634/1992
57893,311206140602001,1000,zak. 634/1992
57894,311207040605102,3000,zak. 634/1992
57895,311206200014601,1000,zak. 634/1992
57896,301208100807101,1000,zak. 634/1992
57897,311204050604301,10000,zak. 22/1997
57898,241208110401101,1000,zak. 64/1986
57900,311205230604101,4000,zak. 22/1997
57901,311205230605102,2000,zak. 634/1992
57902,311206130024701,1000,zak. 634/1992
57903,241208010401101,1000,zak. 64/1986
57904,101111160022401,10000,zak. 634/1992
57906,251208130024201,1000,zak. 64/1986
57907,301208090800101,2000,zak. 634/1992
57908,301208130704601,1000,zak. 634/1992
57909,301208140800101,1000,zak. 634/1992
57910,301208130703202,1000,zak. 634/1992
57911,251208140024203,1000,zak. 634/1992
57912,251208170024201,500,zak. 64/1986
57913,101112070912703,8000,zak. 634/1992
57914,251208140015201,1000,zak. 634/1992
57915,241208200028001,1000,zak. 634/1992
57916,241208140401401,1000,zak. 634/1992
57917,401208150030301,1000,zak. 64/1986
57918,251207130024301,1000,zak. 634/1992
57919,251205310007501,200000,zak. 634/1992
57920,221208100020201,500,zak. 64/1986
57921,251205180028301,200000,zak. 634/1992
57923,401208140602502,1000,zak. 64/1986
57924,401208150602504,1000,zak. 634/1992
57925,251206250331501,50000,zak. 634/1992
57926,251206150024301,30000,zak. 634/1992
57927,251206260007501,40000,zak. 634/1992
57928,401208160602502,1000,zak. 634/1992
57929,251207170009801,1000,zak. 634/1992
57930,251206270301601,5000,zak. 634/1992
57931,251205220024302,1000,zak. 22/1997
57932,251207090007501,1000,zak. 634/1992
57933,251207040028301,10000,zak. 634/1992
57934,401208160558101,1000,zak. 64/1986
57936,251206140028302,20000,zak. 634/1992
57937,401208170558101,1000,zak. 64/1986
57938,101112150010203,4000,zak. 634/1992
57940,241208190400901,1000,zak. 64/1986
57941,401208140551202,1000,zak. 64/1986
57942,401208160551201,2000,zak. 22/1997
57943,221208110020701,500,zak. 64/1986
57944,221208100020702,2000,zak. 634/1992
57945,101208100912703,500,zak. 64/1986
57946,221208030020701,1000,zak. 634/1992
57947,101112060912403,5000,zak. 634/1992
57948,221208060020901,5000,zak. 634/1992
57949,401208140013002,1000,zak. 634/1992
57950,221208100020701,5000,zak. 634/1992
57951,221208140205701,500,zak. 64/1986
57952,221208140205702,500,zak. 64/1986
57953,311206270605701,4000,zak. 634/1992
57954,311206280605101,3000,zak. 634/1992
57955,311206210014601,1000,zak. 634/1992
57956,311204260600201,3000,zak. 634/1992
57957,311206260600201,2000,zak. 634/1992
57958,311206140601801,3000,zak. 634/1992
57959,401208030557301,1000,zak. 22/1997
57960,311206180605101,10000,zak. 552/1991
57961,101203280152801,15000,zak. 64/1986
57962,301208170808101,1000,zak. 634/1992
57963,101112160902001,4000,zak. 634/1992
57964,301208170809201,1000,zak. 634/1992
57966,101110260953601,7000,zak. 634/1992
57967,101112050912403,5000,zak. 634/1992
57968,101112050014901,10000,zak. 634/1992
57969,101112200022401,5000,zak. 634/1992
57970,101112020014902,4000,zak. 634/1992
57971,301208020702101,1500,zak. 634/1992
57972,301208090704401,2000,zak. 634/1992
57973,301207250014301,1000,zak. 634/1992
57974,301208010703801,1000,zak. 634/1992
57975,301207110700401,15000,zak. 634/1992
57976,301207240704401,500,zak. 634/1992
57977,301207270013801,8000,zak. 634/1992
57979,301207160009601,1500,zak. 64/1986
57981,101208210958202,1000,zak. 64/1986
57982,101208100911203,1000,zak. 634/1992
57983,251207120015201,3000,zak. 634/1992
57984,271208210305001,1000,zak. 634/1992
57989,101202130955501,200000,zak. 634/1992
57990,101112271015201,4000,zak. 634/1992
57991,101208140910902,1000,zak. 634/1992
57993,101208190955503,1000,zak. 64/1986
57994,241208210403802,2000,zak. 634/1992
57995,101111021015201,30000,zak. 634/1992
57996,221112050251301,4000,zak. 353/2003
57997,241208210405601,1500,zak. 22/1997
57998,101112070907602,5000,zak. 634/1992
57999,241208220405601,1500,zak. 634/1992
58004,101112120010201,2000,zak. 634/1992
58005,101202140958202,15000,zak. 634/1992
58006,101112230023001,12000,zak. 634/1992
58007,241208200402801,2000,zak. 634/1992
58008,211205230154202,4000,zak. 634/1992
58009,211203210105902,5000,zak. 477/2001
58010,211204040150701,3000,zak. 634/1992
58011,211203280104401,1000,zak. 634/1992
58012,211204150104102,10000,zak. 634/1992
58013,101208060905702,1000,zak. 634/1992
58015,211204240006701,3000,zak. 634/1992
58016,301208010006401,5000,zak. 634/1992
58017,301208020804001,2000,zak. 634/1992
58018,211208220105301,3000,zak. 634/1992
58019,271207030309501,1000,zak. 22/1997
58020,271208170019601,1000,zak. 634/1992
58021,401208080558303,1000,zak. 634/1992
58022,271208200309501,1000,zak. 634/1992
58023,271208210018501,500,zak. 634/1992
58024,221208110020201,1000,zak. 64/1986
58025,221208140020201,1000,zak. 634/1992
58026,221208130020901,1000,zak. 64/1986
58027,101204190910901,1000,zak. 634/1992
58028,101206148603201,1000,zak. 22/1997
58029,101112012036701,15000,zak. 634/1992
58030,101112190015702,5000,zak. 634/1992
58031,211208230105301,1000,zak. 64/1986
58032,211208230105302,1000,zak. 634/1992
58033,241208220405301,1000,zak. 634/1992
58034,211208230104901,2000,zak. 634/1992
58035,211208210104901,2000,zak. 634/1992
58036,101202068808801,1000,zak. 22/1997
58037,211208220104902,1000,zak. 64/1986
58038,251208230331501,500,zak. 634/1992
58039,251208220015201,1000,zak. 634/1992
58040,241208070400902,1000,zak. 634/1992
58041,241208230403801,2000,zak. 634/1992
58042,101112150021802,10000,zak. 634/1992
58043,241208200027901,2000,zak. 634/1992
58044,101112060950501,2000,zak. 634/1992
58045,211208220105902,500,zak. 64/1986
58046,211208230105901,1000,zak. 634/1992
58047,101207030950502,1000,zak. 634/1992
58048,241208210406002,1000,zak. 634/1992
58049,101112010019801,1000,zak. 634/1992
58050,101112270010203,4000,zak. 634/1992
58051,241208150405902,1000,zak. 634/1992
58052,241208230405901,5000,zak. 634/1992
58053,101112080913002,10000,zak. 634/1992
58054,101112162036701,10000,zak. 634/1992
58055,251206050054702,5000,zak. 552/1991
58056,241207040401401,1000,zak. 634/1992
58057,241208220401101,2000,zak. 634/1992
58058,241208210401402,1000,zak. 634/1992
58059,241208230401102,1000,zak. 634/1992
58060,271208210021001,1000,zak. 634/1992
58061,101112081015201,12000,zak. 634/1992
58063,101208160009501,1000,zak. 634/1992
58064,271208230006301,1000,zak. 64/1986
58066,221208160250201,1000,zak. 634/1992
58067,221207300252201,1500,zak. 64/1986
58068,301208210022201,2000,zak. 634/1992
58069,221208160252201,1000,zak. 634/1992
58070,221208200252201,1000,zak. 634/1992
58071,241208250400901,1000,zak. 634/1992
58072,211208230006701,2000,zak. 634/1992
58073,271206220506701,3000,zak. 634/1992
58074,221208100252202,1000,zak. 634/1992
58075,211208220006701,1000,zak. 634/1992
58076,211208210010301,2000,zak. 634/1992
58077,271206190504502,30000,zak. 311/2006
58078,221208080252202,3000,zak. 634/1992
58079,301208220809201,1000,zak. 634/1992
58080,221208080252201,1000,zak. 634/1992
58081,271203090504901,2000,zak. 634/1992
58082,221208030252201,4000,zak. 634/1992
58083,101112170953601,15000,zak. 552/1991
58084,251208210301601,500,zak. 634/1992
58085,221208060252201,2000,zak. 634/1992
58086,211208200006701,1000,zak. 64/1986
58087,251208230301601,1000,zak. 634/1992
58088,101112090010201,8000,zak. 634/1992
58089,211207240103501,1000,zak. 634/1992
58090,221208020252201,1000,zak. 634/1992
58091,211208210306402,500,zak. 64/1986
58092,211208220010301,2000,zak. 634/1992
58093,221208090253601,1000,zak. 634/1992
58095,211208220306401,1000,zak. 634/1992
58096,221208100253601,1000,zak. 634/1992
58097,211208230010301,500,zak. 64/1986
58098,211208230010301,500,zak. 64/1986
58099,301208220702801,1000,zak. 64/1986
58100,221208070251401,500,zak. 64/1986
58101,221208030251401,500,zak. 64/1986
58102,221208040251401,1000,zak. 634/1992
58103,301208230702801,1000,zak. 634/1992
58104,301208230017501,1000,zak. 634/1992
58105,221208110251401,1000,zak. 634/1992
58106,211208230152002,1000,zak. 634/1992
58107,221208110251402,1000,zak. 634/1992
58108,221208210251401,500,zak. 64/1986
58109,211208210030401,500,zak. 64/1986
58110,211208090104001,1000,zak. 634/1992
58111,301208210703802,1000,zak. 64/1986
58112,251208230024201,500,zak. 634/1992
58113,211208070103502,2000,zak. 634/1992
58114,211208240030401,1000,zak. 634/1992
58115,221208090251405,1000,zak. 634/1992
58118,221208090251406,1000,zak. 634/1992
58120,211208220103502,500,zak. 64/1986
58122,221208210252601,1000,zak. 634/1992
58124,211208160150701,500,zak. 64/1986
58125,211208220150701,2000,zak. 634/1992
58126,211208230150701,1000,zak. 634/1992
58131,221208090252601,1000,zak. 634/1992
58132,101112210912401,15000,zak. 634/1992
58133,221208030250201,1000,zak. 634/1992
58134,221208020250201,1000,zak. 634/1992
58135,301208210800101,1000,zak. 634/1992
58136,221208010250202,1000,zak. 634/1992
58137,301208220711001,2000,zak. 634/1992
58138,221208010250201,1000,zak. 634/1992
58139,101112080009501,8000,zak. 634/1992
58140,301208210711001,1000,zak. 634/1992
58141,221208110250201,1000,zak. 634/1992
58142,211208240009901,1500,zak. 634/1992
58143,301208210711002,1000,zak. 634/1992
58144,301208249808901,1000,zak. 634/1992
58145,301208239808901,1000,zak. 634/1992
58146,211208250006701,1000,zak. 64/1986
58147,221208090250202,1000,zak. 634/1992
58148,221208090250201,1000,zak. 634/1992
58149,211208260006702,1000,zak. 64/1986
58150,211208210306401,1500,zak. 634/1992
58151,221208200250201,1000,zak. 634/1992
58152,211208140006701,2000,zak. 634/1992
58153,221208110250202,1000,zak. 634/1992
58158,301207190703801,350000,zak. 634/1992
58159,221208210250201,1000,zak. 64/1986
58160,221208140254502,500,zak. 64/1986
58161,211208150104401,1000,zak. 634/1992
58162,221208030254501,1000,zak. 22/1997
58163,211208230104401,2000,zak. 634/1992
58164,211208240104401,1000,zak. 64/1986
58165,211208250104401,1000,zak. 634/1992
58166,211208260104401,1000,zak. 634/1992
58173,221208010254501,500,zak. 64/1986
58174,221208030251801,1000,zak. 22/1997
58175,301208210704101,1000,zak. 634/1992
58176,221208020251802,1000,zak. 22/1997
58177,221208020252801,1000,zak. 22/1997
58178,301208230704102,1000,zak. 634/1992
58179,221208070252801,1000,zak. 634/1992
58180,221208100252801,1000,zak. 22/1997
58181,301208240704101,1000,zak. 634/1992
58182,221208060252801,1000,zak. 634/1992
58183,301208270704101,1000,zak. 634/1992
58184,221208210251101,1000,zak. 634/1992
58185,221208200251101,1000,zak. 634/1992
58186,221208150251101,1000,zak. 634/1992
58187,301208220702101,1000,zak. 634/1992
58188,301208230702101,1000,zak. 634/1992
58189,301208240702101,1000,zak. 634/1992
58190,301208240702102,1000,zak. 634/1992
58191,301208270702101,1000,zak. 64/1986
58192,221208160251101,2000,zak. 634/1992
58193,241206290405401,1000,zak. 634/1992
58194,221208110251102,1000,zak. 634/1992
58195,221208080251101,1000,zak. 634/1992
58196,241208070405401,1000,zak. 22/1997
58197,221208090251101,1000,zak. 634/1992
58198,101111150014901,20000,zak. 634/1992
58199,221208090251102,1000,zak. 634/1992
58200,211208080018401,1000,zak. 634/1992
58201,221208100251101,500,zak. 64/1986
58202,221208100251102,1000,zak. 634/1992
58203,221208030251101,1000,zak. 634/1992
58204,241208250027901,1000,zak. 634/1992
58205,311208150604301,1000,zak. 22/1997
58206,221208210251301,1000,zak. 64/1986
58207,311208160602001,1000,zak. 64/1986
58208,311208170602001,1000,zak. 64/1986
58209,221208200251301,5000,zak. 634/1992
58210,221208080251301,1000,zak. 634/1992
58211,311208240602001,1000,zak. 64/1986
58212,221208090251301,1000,zak. 64/1986
58213,221208020251302,5000,zak. 634/1992
58214,221208030251301,2000,zak. 634/1992
58215,311206140605701,2000,zak. 634/1992
58216,221208060251301,1000,zak. 634/1992
58217,311207020550601,50000,zak. 22/1997
58218,311205180605102,3000,zak. 634/1992
58219,221208170250201,2000,zak. 634/1992
58220,311207160604101,10000,zak. 552/1991
58221,311206280601801,2000,zak. 634/1992
58222,311206260014601,2000,zak. 634/1992
58223,311206070550601,2000,zak. 634/1992
58224,311207030601801,3000,zak. 634/1992
58225,311206280602601,1000,zak. 634/1992
58226,311206280602601,2000,zak. 477/2001
58227,311206120601801,3000,zak. 634/1992
58228,311204250605101,2000,zak. 634/1992
58229,311203130601801,3000,zak. 634/1992
58230,311206220605101,4000,zak. 634/1992
58231,311208160602901,1000,zak. 64/1986
58232,311205290600201,5000,zak. 634/1992
58233,311208170602901,1000,zak. 634/1992
58234,301207250703601,7000,zak. 22/1997
58235,221208020254501,1000,zak. 634/1992
58236,301207180013801,4000,zak. 634/1992
58237,301205270808101,3000,zak. 634/1992
58238,221208180023901,1000,zak. 634/1992
58239,301206120012301,15000,zak. 64/1986
58240,101203140010201,10000,zak. 22/1997
58241,101202210009403,10000,zak. 22/1997
58242,221208210029902,2000,zak. 634/1992
58243,221208200020201,1000,zak. 634/1992
58245,311208150600201,1500,zak. 64/1986
58246,311208170600201,1000,zak. 64/1986
58247,221208170020701,1000,zak. 22/1997
58248,221208170020701,500,zak. 64/1986
58249,311208160600201,1000,zak. 64/1986
58250,221208110250501,1000,zak. 634/1992
58251,221208080016901,1000,zak. 22/1997
58252,221208030016901,1000,zak. 634/1992
58253,221208090253402,1000,zak. 634/1992
58254,221208090253401,1000,zak. 634/1992
58255,221208020253401,500,zak. 64/1986
58256,221208170253802,500,zak. 64/1986
58257,241208280400901,1000,zak. 102/2001
58258,301208140700401,1000,zak. 634/1992
58259,221208270205601,500,zak. 64/1986
58260,211208280103801,500,zak. 64/1986
58261,211208280105302,500,zak. 64/1986
58262,301208210700401,1000,zak. 634/1992
58264,221208250203502,1000,zak. 634/1992
58265,211205280010301,1000,zak. 634/1992
58266,101201130955501,15000,zak. 634/1992
58267,271208270016801,1000,zak. 634/1992
58268,271208270306802,1000,zak. 634/1992
58269,221208170203301,1000,zak. 634/1992
58270,221208210205601,1000,zak. 64/1986
58271,221208230205601,500,zak. 64/1986
58272,271208150504902,1000,zak. 22/1997
58273,101208020152801,5000,zak. 634/1992
58274,221208250029902,2000,zak. 634/1992
58275,221208280020801,1000,zak. 22/1997
58276,221208280029901,1000,zak. 64/1986
58277,101208240911901,1000,zak. 634/1992
58278,211208280105901,1000,zak. 634/1992
58281,301208090703801,4000,zak. 64/1986
58282,101112090911902,20000,zak. 634/1992
58283,101112200958201,7000,zak. 634/1992
58284,101201240952802,4000,zak. 634/1992
58285,101201120019801,4000,zak. 634/1992
58286,101201100013403,20000,zak. 634/1992
58287,211208280104901,1000,zak. 634/1992
58288,241208200405301,1000,zak. 634/1992
58289,211208290104901,1000,zak. 634/1992
58290,211208290103801,1000,zak. 634/1992
58291,241208290405301,1000,zak. 634/1992
58292,241208290405302,1000,zak. 64/1986
58293,101201100912702,1000,zak. 634/1992
58294,301208290805501,1000,zak. 64/1986
58295,221208250020703,500,zak. 64/1986
58296,241208280402803,500,zak. 64/1986
58297,401208150557101,1000,zak. 634/1992
58298,101201170019803,20000,zak. 634/1992
58299,101202270010202,15000,zak. 552/1991
58300,101112290052801,10000,zak. 634/1992
58301,101201100955502,12000,zak. 634/1992
58302,101201200009403,20000,zak. 634/1992
58303,101201160052602,5000,zak. 634/1992
58304,101201060019802,2000,zak. 634/1992
58305,101201190912701,5000,zak. 634/1992
58306,271208240005101,1000,zak. 634/1992
58307,401205040556402,2000,zak. 64/1986
58309,401207100558301,70000,zak. 634/1992
58310,401206080013001,2000,zak. 22/1997
58311,401206060558301,3000,zak. 634/1992
58312,101201300009401,16000,zak. 634/1992
58314,401206150558301,1000,zak. 634/1992
58315,401205240558301,1000,zak. 634/1992
58316,211208280009901,2000,zak. 634/1992
58317,401207170556402,3000,zak. 634/1992
58318,401207170556402,2000,zak. 64/1986
58320,401208010555601,20000,zak. 102/2001
58321,401205040556402,15000,zak. 634/1992
58322,241208210405301,2500,zak. 634/1992
58323,241208210405302,5000,zak. 634/1992
58325,101112190953601,1000,zak. 634/1992
58326,211208300103801,500,zak. 64/1986
58327,101208300052602,1000,zak. 634/1992
58328,301208290800102,1000,zak. 64/1986
58329,301208300704101,1000,zak. 634/1992
58330,241208240027902,1000,zak. 102/2001
58331,211208280154201,1000,zak. 634/1992
58332,301208280703401,1000,zak. 634/1992
58333,301208300704102,1000,zak. 64/1986
58334,211208290154201,2000,zak. 634/1992
58335,211208280103502,1000,zak. 64/1986
58336,211208300154201,2000,zak. 64/1986
58337,101208300950501,500,zak. 64/1986
58338,211208210154202,1000,zak. 634/1992
58339,211208290103501,2000,zak. 634/1992
58340,211208220027301,4000,zak. 634/1992
58341,211208200027301,2000,zak. 634/1992
58342,241208299405702,1000,zak. 634/1992
58343,211208020152002,1000,zak. 634/1992
58344,211208280019901,1000,zak. 634/1992
58345,241208060406001,1500,zak. 22/1997
58346,241207270406001,2000,zak. 634/1992
58347,101202270010202,10000,zak. 22/1997
58348,211208290015102,1000,zak. 64/1986
58349,211208300104401,1000,zak. 634/1992
58350,211206260104401,1000,zak. 634/1992
58351,101201260912701,5000,zak. 634/1992
58352,241208060401401,1000,zak. 634/1992
58353,211208280152002,1000,zak. 634/1992
58354,241208080405403,1000,zak. 634/1992
58355,251208280024201,1000,zak. 634/1992
58356,211208280151201,1000,zak. 634/1992
58357,251208290024201,1000,zak. 64/1986
58358,241208270405901,1000,zak. 634/1992
58359,241208290405901,1000,zak. 634/1992
58360,211208300152001,1000,zak. 634/1992
58361,241208140405401,1000,zak. 634/1992
58362,271208270018501,1000,zak. 634/1992
58363,251208290015201,500,zak. 64/1986
58364,241208300405901,1000,zak. 353/2003
58365,211207300100301,1000,zak. 634/1992
58366,211208290019901,500,zak. 64/1986
58367,211208290019902,500,zak. 64/1986
58368,101201170015702,10000,zak. 634/1992
58369,241208290400603,2000,zak. 634/1992
58370,211208270019901,500,zak. 64/1986
58371,311207030014601,1000,zak. 634/1992
58373,301208150009601,2500,zak. 634/1992
58374,311205280604101,2000,zak. 64/1986
58375,311206080604101,3000,zak. 634/1992
58376,311206140604701,2000,zak. 634/1992
58377,311208230014601,1000,zak. 634/1992
58378,221208259015402,500,zak. 64/1986
58379,311206250604101,1000,zak. 634/1992
58380,301208290711001,3000,zak. 634/1992
58381,311207170604301,15000,zak. 102/2001
58383,251208290054701,2000,zak. 634/1992
58384,311204170600201,3000,zak. 634/1992
58385,311207260601801,5000,zak. 634/1992
58387,271208270030702,2000,zak. 634/1992
58388,311208160014601,1000,zak. 634/1992
58389,221107270020901,80000,zak. 634/1992
58390,311208170014602,1000,zak. 64/1986
58391,401208170551202,2000,zak. 22/1997
58392,211208020103501,1000,zak. 634/1992
58393,271208260030701,1000,zak. 634/1992
58394,251208290301601,1000,zak. 634/1992
58395,271208260019602,1000,zak. 634/1992
58396,301208280702801,1000,zak. 634/1992
